,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,3202500,464300,0.9096774193548387,0.8041362530413625,0.7777777777777778,0.7900541795665634,0.9329629629629629,0.5813167553459632,"[[129, 6], [8, 12]]"
1,2910000,431800,0.8903225806451613,0.755863539445629,0.7666666666666666,0.7610844138181159,0.8696296296296296,0.5224185187586713,"[[126, 9], [8, 12]]"
2,3055100,436600,0.8774193548387097,0.7305665349143611,0.7592592592592593,0.7434892430972913,0.8844444444444444,0.48898469935928,"[[124, 11], [8, 12]]"
3,3129000,442900,0.8580645161290322,0.7045838020247469,0.7694444444444444,0.7288486005089059,0.8851851851851851,0.46956988352700024,"[[120, 15], [7, 13]]"
4,3331900,502200,0.8903225806451613,0.756923076923077,0.8092592592592592,0.7790356394129979,0.9174074074074073,0.5637582476765745,"[[124, 11], [6, 14]]"
5,2883400,423700,0.8838709677419355,0.7416666666666667,0.7416666666666667,0.7416666666666667,0.8018518518518518,0.48333333333333334,"[[126, 9], [9, 11]]"
6,3170700,469200,0.9161290322580645,0.8109452736318408,0.8240740740740741,0.8172998458609122,0.8714814814814815,0.6348836165469964,"[[128, 7], [6, 14]]"
7,3219200,469400,0.9032258064516129,0.7816205533596838,0.8166666666666667,0.7974915077083877,0.9262962962962963,0.5972598827888349,"[[126, 9], [6, 14]]"
8,3339200,494100,0.9225806451612903,0.8180661577608141,0.8703703703703705,0.84107997265892,0.9462962962962964,0.6864467369057949,"[[127, 8], [4, 16]]"
9,3051900,437400,0.9225806451612903,0.8221120984278878,0.8490740740740741,0.8347547974413646,0.9103703703703704,0.6706444139982737,"[[128, 7], [5, 15]]"
10,3320000,481600,0.8903225806451613,0.7599890530925013,0.8518518518518519,0.7939635624364688,0.9388888888888889,0.6049053803424336,"[[122, 13], [4, 16]]"
11,3140600,472300,0.8838709677419355,0.7426520847573479,0.762962962962963,0.7521321961620469,0.9207407407407406,0.5052069325610338,"[[125, 10], [8, 12]]"
12,3509300,467900,0.9032258064516129,0.7816205533596838,0.8166666666666667,0.7974915077083877,0.9218518518518518,0.5972598827888349,"[[126, 9], [6, 14]]"
13,2953500,494900,0.8903225806451613,0.7599890530925013,0.8518518518518519,0.7939635624364688,0.9366666666666666,0.6049053803424336,"[[122, 13], [4, 16]]"
14,3423100,478700,0.9096774193548387,0.7956254272043746,0.8203703703703704,0.8072139303482586,0.9466666666666667,0.6154985868525271,"[[127, 8], [6, 14]]"
15,3372900,461000,0.9096774193548387,0.799074074074074,0.799074074074074,0.799074074074074,0.9211111111111111,0.5981481481481481,"[[128, 7], [7, 13]]"
16,3646900,528700,0.9483870967741935,0.8851851851851852,0.8851851851851852,0.8851851851851852,0.9596296296296296,0.7703703703703704,"[[131, 4], [4, 16]]"
17,3296900,457100,0.9096774193548387,0.799074074074074,0.799074074074074,0.799074074074074,0.9081481481481483,0.5981481481481481,"[[128, 7], [7, 13]]"
18,3280700,453900,0.9161290322580645,0.8071475625823452,0.8453703703703703,0.8244926400139361,0.8959259259259259,0.6513974745036123,"[[127, 8], [5, 15]]"
19,3132100,470100,0.8774193548387097,0.7283226723525231,0.7379629629629629,0.7329766977967178,0.8737037037037036,0.4661859698645088,"[[125, 10], [9, 11]]"
20,3338800,487600,0.9032258064516129,0.790920716112532,0.7527777777777778,0.7698247698247698,0.9022222222222221,0.5423588927212148,"[[129, 6], [9, 11]]"
21,2924000,427200,0.9548387096774194,0.8761538461538462,0.9527777777777777,0.9090146750524108,0.9862962962962962,0.8253825841731883,"[[129, 6], [1, 19]]"
22,3029000,439500,0.896774193548387,0.7699662542182226,0.8555555555555556,0.8027989821882952,0.8877777777777778,0.6196386091902684,"[[123, 12], [4, 16]]"
